INCIDENT_CAUSE,CLAIM_STATUS,ODOMETER_AT_LOSS,LOSS_EVENT_TIME,CLAIM_INIT_TIME,POLICE_REPORT,CLAIMS_AT_LOSS_DATE,LOSS_LOCATION_LAT,LOSS_LOCATION_LONG,CLAIM_AMOUNT,FLAG_FOR_FRAUD_INV,START_DATE,EXPIRY_DATE,MODEL_YEAR,MAKE,MODEL,PLATE,COLOR,INITIAL_ODOMETER,LOW_MILEAGE_USE,FIRST_NAME,LAST_NAME,GENDER,BIRTHDATE,SSN,DRIVERS_LICENSE_EXPIRY,DRIVERS_LICENSE_STATE,DATE_AT_CURRENT_ADDRESS,CONTACT_NUMBER,EMAIL,COMMUTE_DISCOUNT
5,4,533638.3,2018-12-22,2019-01-04,0,1,41.81233708,-87.665107,20999.0,1,11/8/17,11/8/18,1994,Ford,F-150,TPMP701,Med Dk Blue,521268,0,Tana,Mense,F,12/5/72,171-93-1266,12/10/20,IL,3/5/04,736-322-0745 ,tmense@outloop.com,0
4,3,100138.7,2017-05-26,2017-05-31,0,3,41.87406011,-87.66838474,3346.5,0,11/10/16,11/10/17,2013,Ford,F-150,HJRE858,Silver,92928,0,Israel,Nachtigall,M,3/15/98,292-18-6806,9/7/20,IL,9/1/13,348-599-0170 ,inachtigall@mailjeep.com,0
1,3,252003.8,2016-12-21,2016-12-30,1,1,41.95048995,-87.66909654,2320.0,0,10/20/15,10/19/16,2005,Chevrolet,Traverse,ZOVE804,Silver,249744,0,Stanford,Hasler,M,7/18/84,127-03-1716,5/28/21,IL,7/17/17,328-485-0496 ,shasler@mmail.com,0
4,3,48422.8,2016-08-02,2016-08-09,0,1,41.85180997,-87.66616697,2710.0,0,11/6/15,11/5/16,2014,Dodge,Journey,FXKM639,White,43848,0,Odell,Mettes,M,4/11/95,211-99-3983,4/1/19,IL,5/25/11,358-342-0364 ,omettes@fasstmail.com,0
3,1,125429.6,2016-07-23,2016-08-03,0,1,41.69028809,-87.66469388,37400.0,1,1/25/15,1/25/16,2011,Toyota,Tundra,WFNK967,Light Brown,116040,0,Saundra,Birkenhauer,F,11/17/85,054-56-3524,5/26/18,IL,9/20/02,247-306-0983 ,sbirkenhauer@fasstmail.com,0
5,1,86725.1,2017-02-12,2017-02-20,1,2,41.79522214,-87.76631287,18140.0,1,11/27/16,11/27/17,2008,Kia,Sportage,YZGC558,Med Red,85530,1,Aubrey,Siddens,F,1/8/83,741-02-9564,1/20/20,IL,5/7/12,358-631-0786 ,asiddens@outloop.com,0
1,1,100706.7,2017-01-01,2017-01-02,0,4,41.96879509,-87.66734813,22000.0,1,3/23/16,3/23/17,2013,Dodge,Challenger,BZXS179,Med Dk Blue,91056,0,Joann,Useda,F,5/15/46,072-32-7475,4/9/21,IL,8/7/17,738-937-0859 ,juseda@life.com,0
5,1,236301.9,2016-10-29,2016-10-30,1,1,41.74314692,-87.6257615,17230.0,1,10/28/15,10/27/16,2005,Jeep,Cherokee,TXYX712,White,230868,0,Terra,Wilmouth,F,6/12/44,613-83-2155,1/9/21,IL,4/19/10,750-404-0154 ,twilmouth@mailjeep.com,0
3,1,222855.6,2016-07-22,2016-08-03,1,1,41.78073244,-87.586371,19400.0,1,10/20/15,10/19/16,2007,Honda,Pilot,SPKU826,Silver,211896,0,Joni,Goffredo,F,9/26/74,885-99-2927,12/3/19,IL,9/22/11,230-946-0549 ,jgoffredo@beemail.com,0
3,3,38011.0,2017-06-25,2017-06-29,1,1,41.81309531,-87.59106821,1770.0,0,1/3/16,1/2/17,2014,Subaru,Impreza,QOIM450,Med Red,27324,1,Deana,Sturrock,F,9/28/79,759-87-9474,11/17/18,IL,2/11/12,823-496-0710 ,dsturrock@ggmail.com,0
1,1,166104.1,2018-03-23,2018-04-05,1,1,41.9242203,-87.75594985,14690.0,1,11/8/17,11/8/18,2011,Volkswagen,Jetta,BIMU776,White,155652,0,Charlotte,Marsolais,F,7/21/64,884-05-3798,9/25/20,IL,5/27/17,728-776-0802 ,cmarsolais@beemail.com,0
4,3,73170.2,2016-02-22,2016-03-06,0,1,41.86626526,-87.7263306,2955.5,0,3/21/15,3/20/16,2013,Toyota,Prius,JRXS134,Silver,67860,0,Monika,Hekking,F,8/14/46,843-23-8360,8/21/18,IL,6/7/05,736-551-0829 ,mhekking@ggmail.com,0
5,1,540320.6,2016-03-07,2016-03-19,1,3,41.93729858,-87.63415188,27002.0,1,5/27/15,5/26/16,1991,Mazda,CX-5,EZOJ801,Light Brown,534000,0,Vincenzo,Furlan,M,6/15/43,601-06-6516,1/15/19,IL,4/13/10,238-515-0050 ,vfurlan@fasstmail.com,0
1,3,228257.5,2016-09-29,2016-10-02,0,2,41.87783674,-87.64729714,2668.0,0,7/15/15,7/14/16,2007,Ford,F-150,GGYP130,Med. Dark Gray,213948,0,Valentin,Teschendorf,M,12/30/89,058-17-3745,6/5/21,IL,11/23/07,230-706-0336 ,vteschendorf@husshmail.com,0
3,1,191407.0,2017-09-04,2017-09-06,1,1,41.72020823,-87.62355234,29060.0,1,5/15/16,5/15/17,2008,Honda,Odyssey,TQGD806,Light Brown,187656,0,Gilbert,Constantini,M,3/26/80,746-41-2214,1/10/21,IL,9/13/00,232-792-0287 ,gconstantini@lightemail.com,0
5,1,241522.6,2016-08-08,2016-08-08,1,1,41.88664694,-87.63381129,41430.0,1,7/28/15,7/27/16,2004,Ford,Mustang,HCPK856,Silver,228528,0,Cedric,Lashelle,M,8/12/63,497-66-3979,4/19/21,IL,11/12/04,741-834-0026 ,clashelle@zohoo.com,0
2,3,233363.0,2016-06-09,2016-06-18,1,1,41.8387788,-87.72920272,2290.0,0,10/15/15,10/14/16,2004,Volkswagen,Jetta,PGOL916,White,220896,0,Guadalupe,Maragni,F,5/30/92,136-32-2775,3/12/19,IL,2/24/02,736-598-0680 ,gmaragni@inboux.com,0
4,1,79422.1,2017-11-16,2017-11-17,1,1,41.99723729,-87.71179778,34460.0,1,8/16/16,8/16/17,2013,Ford,Mustang,CGLR995,Black,78768,0,Shirley,Reusing,M,7/19/58,117-87-3864,7/26/19,IL,5/22/10,745-969-0809 ,sreusing@gmxx.com,0
5,3,298429.9,2018-09-08,2018-09-13,1,1,41.98324207,-87.69665302,16680.0,0,2/3/17,2/3/18,2005,Jeep,Cherokee,XOCX723,Med. Dark Gray,284868,0,Jenny,Mcnabney,F,6/23/73,053-82-8415,9/28/20,IL,3/12/15,241-764-0823 ,jmcnabney@outloop.com,0
3,3,236866.5,2016-07-28,2016-08-07,0,1,41.73470702,-87.59735992,1780.0,0,10/4/15,10/3/16,2004,Hyundai,Elantra,JXZT578,White,226944,0,Mia,Zaso,F,12/11/83,221-52-5911,9/11/18,IL,8/9/13,247-720-0995 ,mzaso@mooosend.com,1
2,3,121593.2,2016-12-04,2016-12-17,1,2,41.93859158,-87.75656533,2610.0,0,11/27/15,11/26/16,2011,Subaru,Outback,PZLG547,Dark Red,108840,0,Janice,Jessick,F,4/29/64,855-26-5482,1/25/18,IL,1/7/13,745-576-0687 ,jjessick@life.com,0
3,1,235540.4,2017-01-30,2017-02-13,0,2,41.76426012,-87.70784676,39280.0,1,8/2/16,8/2/17,2007,Ford,Explorer,IQBA844,Black,227124,0,Shannon,Hoffstadt,F,7/29/76,025-57-4536,4/11/20,IL,2/11/05,738-847-0341 ,shoffstadt@ggmail.com,0
2,1,142461.8,2017-12-02,2017-12-06,0,2,41.73835086,-87.64152725,38870.0,1,6/10/16,6/10/17,2010,Honda,Civic,PMOS612,Silver,130500,0,Shiela,Greenley,F,12/8/46,189-71-5299,4/1/19,IL,2/24/00,735-346-0065 ,sgreenley@mmail.com,0
3,1,239634.5,2016-07-26,2016-08-01,1,1,41.92402594,-87.75410892,16830.0,1,10/5/15,10/4/16,2003,Chevrolet,Traverse,YHQR286,White,234156,0,Reyna,Wojtecki,F,4/15/52,738-85-6720,4/10/21,IL,6/1/08,728-241-0211 ,rwojtecki@yahoot.com,0
5,3,183229.7,2018-05-08,2018-05-16,1,1,41.76915305,-87.66378819,2800.0,0,6/5/17,6/5/18,2009,Chrysler,Pacifica,MPDI365,Silver,182640,0,Seth,Ferrero,M,4/9/65,540-39-4820,12/13/18,IL,11/23/02,245-972-0089 ,sferrero@life.com,0
3,1,229070.0,2017-04-06,2017-04-13,1,1,41.84625846,-87.64871182,35800.0,1,1/27/16,1/26/17,2008,Chevrolet,Cruze,UCFS862,Med. Dark Gray,215460,0,Frankie,Keepes,M,10/8/44,648-66-2599,1/9/20,IL,11/7/04,748-291-0932 ,fkeepes@inboux.com,0
1,1,94602.9,2018-10-08,2018-10-14,0,1,41.82398325,-87.61685389,23940.0,1,8/10/17,8/10/18,2014,Nissan,Frontier,EMBQ703,Silver,81816,0,Shawn,Draving,M,3/21/93,612-16-3934,7/12/19,IL,11/5/05,824-605-0555 ,sdraving@outloop.com,0
2,3,144295.6,2017-04-08,2017-04-10,1,1,41.82008034,-87.59749453,2219.5,0,7/17/16,7/17/17,2010,Lexus,ES,SFUM602,Silver,138468,0,Carrol,Guentzel,M,11/29/56,170-54-0498,3/18/18,IL,4/16/07,846-420-0359 ,cguentzel@life.com,0
4,3,209783.2,2018-09-08,2018-09-22,0,2,42.00239221,-87.66549591,1530.0,0,8/5/17,8/5/18,2009,Subaru,Forester,LSHQ958,Med Red,196572,0,Lorie,Tonkin,F,8/16/70,665-69-6314,7/9/18,IL,7/14/03,350-928-0012 ,ltonkin@life.com,0
5,3,191420.6,2018-11-25,2018-12-04,0,1,41.88005568,-87.76983832,2265.5,0,2/19/17,2/19/18,2000,Toyota,4Runner,NKOG653,Med. Dark Gray,181068,1,Josh,Albin,M,4/23/64,263-51-1481,6/26/18,IL,5/9/09,741-205-0563 ,jalbin@life.com,0
2,3,157533.0,2016-05-04,2016-05-06,0,1,41.9673272,-87.73878547,1150.0,0,5/4/15,5/3/16,1999,Acura,MDX,JGGY326,Black,154428,1,Stefanie,Garciadiaz,F,5/19/90,588-05-3820,8/19/19,IL,3/13/03,349-608-0990 ,sgarciadiaz@mmail.com,0
2,3,53994.6,2016-08-27,2016-09-10,0,1,41.76779096,-87.58651632,3116.5,0,9/7/15,9/6/16,2014,Ford,Explorer,MJPU624,Med Dk Blue,40152,0,Lynette,Khuth,F,10/29/93,300-20-5174,12/24/20,IL,9/5/06,749-750-0246 ,lkhuth@life.com,0
1,1,109315.9,2018-11-05,2018-11-09,1,1,41.77955028,-87.65091605,29480.0,1,2/27/17,2/27/18,2013,Nissan,Maxima,HQDQ317,Black,104556,0,Camille,Lillibridge,F,11/13/73,639-88-3781,5/4/18,IL,9/22/06,746-683-0649 ,clillibridge@yahoot.com,0
5,1,202565.5,2017-04-12,2017-04-17,0,4,41.97864097,-87.68940456,31498.5,1,5/11/16,5/11/17,2009,Kia,Sorento,ACON801,Silver,187776,0,Stevie,Taney,M,4/28/78,774-81-5382,3/10/20,IL,9/23/14,735-562-0485 ,staney@mmail.com,1
5,3,328283.3,2016-03-07,2016-03-09,0,1,41.83111177,-87.60627454,1520.0,0,5/6/15,5/5/16,2002,Acura,MDX,HYEE244,Black,325752,0,Sadie,Lindahl,F,6/27/78,809-30-3444,6/26/19,IL,2/20/13,350-687-0919 ,slindahl@zohoo.com,0
3,1,140781.9,2016-07-17,2016-07-29,1,2,41.77144058,-87.71536939,30530.0,1,3/23/15,3/22/16,2010,Kia,Soul,BJTO762,Silver,133416,0,Vida,Hajjar,F,5/7/57,192-05-4781,9/9/21,IL,5/20/15,329-764-0920 ,vhajjar@freshmaail.com,0
1,3,214648.9,2018-05-11,2018-05-25,0,2,41.95373705,-87.72776661,2500.0,0,4/11/17,4/11/18,2008,Jeep,Compass,ERYJ578,Silver,200640,0,Burt,Lenker,M,3/7/51,394-34-5670,11/9/21,IL,5/18/02,837-258-0817 ,blenker@freshmaail.com,0
1,1,55784.7,2018-01-12,2018-01-25,1,1,41.76302237,-87.58639016,28060.0,1,9/27/17,9/27/18,2016,Toyota,4Runner,CLYC117,Black,41016,0,Myles,Hannes,M,6/30/70,725-61-6906,11/12/18,IL,7/1/02,235-794-0845 ,mhannes@gmxx.com,0
5,3,236191.9,2017-10-06,2017-10-07,0,1,42.00234978,-87.80688817,2120.0,0,11/24/16,11/24/17,2007,Nissan,Rogue,ZKUS614,Light Brown,229092,0,Dante,Larraga,M,4/17/86,415-46-9948,7/12/19,IL,4/16/15,846-642-0645 ,dlarraga@yahoot.com,0
5,1,161083.6,2018-01-30,2018-01-30,0,1,41.91267256,-87.78502988,16940.0,1,9/3/17,9/3/18,2011,Jeep,Renegade,LCRI466,Silver,153420,0,Socorro,Kluesner,F,11/9/69,773-75-6309,5/22/20,IL,9/14/15,746-298-0486 ,skluesner@mailjeep.com,0
4,3,106086.3,2016-02-04,2016-02-17,1,1,41.9276439,-87.77249351,1265.0,0,5/19/15,5/18/16,2011,Mazda,CX-5,AQEQ184,Med Dk Blue,101340,0,Milo,Zabloudil,M,7/14/00,774-90-6412,5/21/21,IL,3/16/07,723-773-0074 ,mzabloudil@life.com,0
1,1,134502.7,2018-06-20,2018-07-03,1,1,41.7567361,-87.59307096,28950.0,1,2/1/17,2/1/18,2012,Buick,Enclave,ZURN602,Silver,133704,0,Lisa,Culter,F,3/5/96,868-63-3081,8/14/20,IL,11/13/01,750-505-0101 ,lculter@ggmail.com,0
2,3,227350.0,2016-09-30,2016-10-04,0,4,41.72586851,-87.5862812,3231.5,0,6/10/15,6/9/16,2004,Toyota,Highlander,XOLA369,Silver,225504,0,Norman,Dorisca,M,9/23/72,415-32-1342,11/23/21,IL,9/20/01,723-675-0814 ,ndorisca@mooosend.com,0
3,1,77144.3,2017-06-06,2017-06-20,1,1,41.87576697,-87.70584763,26610.0,1,8/18/16,8/18/17,2014,Volkswagen,Jetta,AHKQ822,White,70344,0,Jeanie,Erjavec,F,4/30/53,312-48-7969,9/29/21,IL,6/14/01,237-924-0649 ,jerjavec@life.com,0
2,3,325712.6,2017-06-12,2017-06-14,1,1,41.82384964,-87.61278314,2392.0,0,11/12/16,11/12/17,2003,Dodge,Charger,HXRT703,Light Brown,312312,0,Valencia,Arnould,F,5/21/88,368-65-6679,6/1/20,IL,8/18/00,750-556-0975 ,varnould@freshmaail.com,0
1,1,72316.7,2018-04-08,2018-04-17,0,1,41.81667976,-87.61964792,37524.5,1,11/12/17,11/12/18,2015,Ford,Transit,LECN981,Black,61920,0,Chase,Grow,M,11/29/51,894-43-3349,4/27/18,IL,6/1/09,750-997-0317 ,cgrow@zohoo.com,0
3,1,256319.4,2017-09-03,2017-09-11,1,2,41.71762873,-87.53663823,24050.0,1,11/23/16,11/23/17,2005,Kia,Optima,ONVW524,Med Red,251820,0,Loyd,Michelsen,M,1/3/53,633-39-9818,11/18/21,IL,1/11/04,324-417-0279 ,lmichelsen@mmail.com,0
1,3,120262.4,2018-05-23,2018-05-30,0,1,41.89295527,-87.63248142,1040.0,0,9/16/17,9/16/18,2013,Toyota,Tacoma,HMNP890,Med Dk Blue,112716,0,Melinda,Mccaughtry,F,5/17/75,681-18-9452,9/10/20,IL,4/25/11,259-927-0849 ,mmccaughtry@lightemail.com,0
3,1,101236.8,2016-04-11,2016-04-17,0,2,41.70856168,-87.65153484,14260.0,1,6/10/15,6/9/16,2012,Dodge,Durango,HBMU719,Silver,95664,0,Dona,Zehler,F,8/26/71,368-02-1285,8/8/19,IL,7/13/02,358-726-0815 ,dzehler@inboux.com,0
5,1,324650.5,2018-11-12,2018-11-21,1,1,41.92991268,-87.71699301,31901.0,1,9/9/17,9/9/18,2004,Jeep,Wrangler,IWLI999,Silver,318864,0,Jewell,Travieso,M,7/22/91,427-73-9234,10/1/18,IL,2/12/02,338-780-0404 ,jtravieso@fasstmail.com,0
5,3,257612.3,2016-12-16,2016-12-24,0,2,41.74062079,-87.70229118,2564.5,0,3/28/15,3/27/16,2004,Volkswagen,Tiguan,OFFZ379,Med Dark Green,249984,0,Hank,Heinrichs,M,3/28/51,541-03-0519,1/13/20,IL,1/5/14,748-382-0770 ,hheinrichs@gmxx.com,0
1,1,64495.4,2017-01-02,2017-01-05,0,1,41.87965463,-87.62492998,38640.0,1,11/19/16,11/19/17,2014,Toyota,Camry,CWXZ217,Dark Red,61224,0,Yesenia,Soloff,F,9/27/93,524-93-5659,7/31/18,IL,10/6/01,746-868-0017 ,ysoloff@mmail.com,0
1,3,79607.8,2016-04-16,2016-04-30,0,3,41.87569888,-87.63243633,2340.0,0,7/6/15,7/5/16,2012,GMC,Sierra,WOBG485,Silver,77856,0,Mohammad,Svrcek,M,1/15/88,630-07-4104,10/29/19,IL,6/7/15,258-492-0233 ,msvrcek@zohoo.com,0
1,3,373050.5,2016-04-01,2016-04-02,0,2,41.89245291,-87.62249083,2750.0,0,5/18/15,5/17/16,1999,Honda,Odyssey,XFID161,Black,366996,0,Josefina,Morawiec,F,5/25/75,185-84-8866,4/25/18,IL,2/2/04,258-410-0288 ,jmorawiec@ggmail.com,0
1,1,213476.0,2016-01-05,2016-01-11,0,2,41.76414648,-87.57948196,40135.0,1,8/10/15,8/9/16,2006,Volkswagen,Golf,UFGR783,White,208920,0,Fabian,Marsden,M,2/7/85,283-05-5376,4/18/20,IL,2/26/05,748-509-0970 ,fmarsden@beemail.com,0
5,3,63029.7,2017-07-01,2017-07-06,0,1,41.70807305,-87.57386257,2270.0,0,9/8/16,9/8/17,2014,Dodge,Ram,WCAH557,Med Red,57960,0,Kirk,Govert,M,8/21/48,091-57-7832,3/8/21,IL,5/13/09,357-211-0861 ,kgovert@inboux.com,0
2,1,199029.6,2016-03-26,2016-03-27,1,1,41.87459003,-87.63370419,24900.0,1,4/26/15,4/25/16,2008,Toyota,Rav-4,ZODX657,Silver,186432,0,Winona,Woltman,F,5/13/54,040-18-2287,6/26/21,IL,5/19/11,247-798-0012 ,wwoltman@mooosend.com,0
3,1,158172.7,2018-01-09,2018-01-19,0,1,41.8377949,-87.68514875,33190.0,1,9/4/17,9/4/18,2011,BMW,X5,BMEM566,Med Red,153120,0,Marcellus,Wehbe,M,7/6/61,051-49-7919,6/2/19,IL,9/7/05,261-248-0640 ,mwehbe@mailjeep.com,0
3,3,132879.7,2018-08-02,2018-08-04,0,1,41.76427403,-87.71755949,2720.0,0,1/5/17,1/5/18,2012,Ford,Mustang,ENQC103,Med Dark Green,126360,0,Taylor,Ferenchak,M,5/4/50,654-20-6222,2/15/21,IL,3/21/15,243-831-0899 ,tferenchak@life.com,0
3,1,273889.2,2016-05-21,2016-05-25,0,1,41.8225154,-87.70431578,23760.0,1,8/15/15,8/14/16,2004,Kia,Sorento,GRKZ236,Silver,270144,0,Tricia,Kost,F,9/4/55,452-36-4384,9/28/21,IL,11/13/01,338-264-0329 ,tkost@mooosend.com,0
1,3,79825.2,2018-05-13,2018-05-22,0,1,41.97587216,-87.70676976,2470.0,0,1/1/17,1/1/18,2010,Subaru,XV Crosstrek,GCHM792,Light Brown,75132,1,Larry,Preneta,M,3/31/66,862-72-5051,9/11/21,IL,1/18/06,729-387-0854 ,lpreneta@freshmaail.com,0
2,3,159277.6,2017-11-24,2017-12-01,0,1,41.98632388,-87.83672801,2960.0,0,4/8/16,4/8/17,2010,Honda,Civic,KALO646,Silver,145824,0,Roslyn,Mckendree,F,5/5/37,556-09-8083,10/25/20,IL,5/21/01,741-702-0943 ,rmckendree@freshmaail.com,0
2,3,60886.6,2017-12-09,2017-12-22,1,1,41.73469613,-87.55399069,2010.0,0,7/5/16,7/5/17,2014,Buick,Encore,HRZE423,White,59220,0,Chandra,Dewrell,F,12/14/85,188-54-2257,8/21/19,IL,3/15/06,261-799-0110 ,cdewrell@mmail.com,0
1,1,83893.0,2016-04-19,2016-04-19,1,1,41.87573461,-87.62943912,37800.0,1,7/23/15,7/22/16,2009,Nissan,Rogue,ENIJ615,Light Brown,72198,1,Randi,Kanji,F,5/29/52,101-80-3785,8/18/18,IL,2/4/12,735-720-0425 ,rkanji@lightemail.com,0
3,3,167660.2,2016-03-22,2016-03-25,1,1,41.76037203,-87.59812736,1600.0,0,5/13/15,5/12/16,2007,Honda,Odyssey,EMRM422,Med Dark Green,162648,0,Vicky,Lipman,F,10/5/78,013-85-6965,12/23/20,IL,6/18/07,232-333-0361 ,vlipman@ggmail.com,1
5,3,84397.2,2017-01-10,2017-01-24,0,2,41.83546116,-87.66554052,1920.0,0,9/20/16,9/20/17,2013,Subaru,Forester,NRQZ277,Dark Red,73584,0,Emilio,Balick,M,1/21/55,555-85-1993,4/30/20,IL,7/14/11,342-824-0197 ,ebalick@beemail.com,0
1,3,119353.4,2018-08-05,2018-08-14,1,1,41.90914771,-87.66779606,1630.0,0,1/27/17,1/27/18,2013,Toyota,Sienna,GXTR466,Silver,105120,0,Conrad,Delio,M,9/11/66,012-35-6548,2/11/21,IL,5/16/15,745-513-0051 ,cdelio@outloop.com,0
2,3,143005.4,2018-04-19,2018-04-21,0,1,41.87126862,-87.68628838,1700.0,0,10/6/17,10/6/18,2011,Chevrolet,Tahoe,CTGW506,Silver,137724,0,Genaro,Czekalski,M,4/25/50,062-27-1095,11/2/19,IL,2/17/11,245-823-0049 ,gczekalski@husshmail.com,0
5,1,150226.5,2016-04-06,2016-04-15,1,2,41.97450652,-87.81216064,20080.0,1,9/7/15,9/6/16,2009,Toyota,Corolla,CJET202,Silver,139104,0,Virgina,Ahmann,F,10/5/57,780-59-3060,5/1/20,IL,5/1/01,338-467-0969 ,vahmann@beemail.com,0
2,1,223339.9,2016-10-10,2016-10-17,0,1,42.00112812,-87.69837014,31380.0,1,3/7/15,3/6/16,2007,Jeep,Cherokee,GHLR225,Med Dk Blue,210276,0,Kayla,Abdulla,F,5/5/79,277-57-6468,6/13/21,IL,8/15/07,221-978-0920 ,kabdulla@outloop.com,0
5,1,55402.8,2017-12-21,2018-01-04,1,3,41.90376152,-87.63330696,17370.0,1,7/4/16,7/4/17,2015,Nissan,Murano,RPSX578,Med. Dark Gray,45864,0,Lilian,Mortazavi,F,5/22/62,372-54-6223,12/3/20,IL,4/25/04,736-621-0665 ,lmortazavi@outloop.com,0
2,1,21748.3,2016-06-10,2016-06-23,0,5,41.73648943,-87.73964039,2162.0,1,8/13/15,8/12/16,2014,Chevrolet,Silverado,WGPP999,Black,20184,1,Harriet,Venditto,F,2/5/46,539-78-9435,10/27/19,IL,5/19/02,741-642-0450 ,hvenditto@mmail.com,0
1,3,305149.4,2018-03-07,2018-03-14,0,1,41.85781348,-87.7250758,2930.0,0,7/12/17,7/12/18,2004,Volkswagen,Tiguan,NMJT090,Black,303600,0,Adelina,Hensgens,F,8/31/81,498-21-3848,1/9/19,IL,4/1/15,821-715-0896 ,ahensgens@outloop.com,0
1,1,107735.2,2018-07-22,2018-08-05,0,2,41.70784496,-87.58893873,30890.0,1,2/20/17,2/20/18,2013,Chevrolet,Impala,GBNW527,Med. Dark Gray,99996,0,Perry,Bergles,M,1/26/56,058-61-5014,9/11/20,IL,4/14/17,739-257-0002 ,pbergles@lightemail.com,0
4,3,153103.6,2017-02-11,2017-02-18,1,1,41.95236835,-87.76501482,1710.0,0,1/3/16,1/2/17,2010,Ford,Explorer,HEWO758,Silver,144852,0,Johanna,Laughrey,F,4/23/94,490-93-5969,9/10/20,IL,9/22/05,261-401-0536 ,jlaughrey@lightemail.com,0
3,1,172983.5,2017-02-14,2017-02-25,0,1,41.83098515,-87.61948415,36500.0,1,5/8/16,5/8/17,2008,Jeep,Cherokee,ERCE313,Silver,162864,0,Lowell,Domagas,M,5/5/97,240-26-1474,12/15/18,IL,11/25/99,243-518-0455 ,ldomagas@life.com,0
5,3,237895.8,2018-03-11,2018-03-22,0,3,41.89665988,-87.62175524,1900.0,0,11/5/17,11/5/18,2008,Chevrolet,Impala,SSED895,Med Dk Blue,232500,0,Franklyn,Merkle,M,12/9/41,792-93-3445,7/17/20,IL,6/15/99,359-833-0510 ,fmerkle@mmail.com,0
4,1,44897.9,2016-02-27,2016-03-12,0,1,41.83867641,-87.72067486,2440.0,1,4/14/15,4/13/16,2014,Ford,Fusion,YBGD314,White,39744,0,Irvin,Casseday,M,8/8/83,520-70-0748,11/27/20,IL,10/27/17,728-841-0924 ,icasseday@beemail.com,0
1,1,158607.4,2018-06-18,2018-06-29,1,1,41.77340754,-87.58993668,2691.0,1,9/24/17,9/24/18,2010,Ford,Explorer,NVLY087,White,156096,0,Marianne,Petray,F,1/7/64,872-96-1940,3/21/21,IL,1/6/17,237-203-0023 ,mpetray@mailjeep.com,0
1,3,118168.5,2016-07-30,2016-08-10,0,3,41.80854224,-87.6845482,2320.0,0,5/6/15,5/5/16,2011,Honda,Civic,AZRX127,Black,114420,0,Delmer,Plambeck,M,11/7/81,638-92-3655,11/8/21,IL,7/6/02,358-444-0573 ,dplambeck@life.com,0
3,1,68704.6,2018-01-19,2018-01-24,0,1,41.90094776,-87.62364501,19297.0,1,9/26/17,9/26/18,2015,Kia,Sportage,NKSS439,Med Red,62316,0,Alba,Greben,F,11/14/50,555-83-6563,7/6/21,IL,5/8/13,245-808-0210 ,agreben@beemail.com,0
4,3,185866.0,2017-02-26,2017-03-05,0,1,42.01031381,-87.6626076,1380.0,0,6/9/16,6/9/17,2007,Subaru,Impreza,XREM951,Silver,182652,0,Sophie,Pomeroy,F,2/14/41,442-58-0208,12/13/19,IL,9/26/13,358-462-0558 ,spomeroy@inboux.com,0
2,3,119458.8,2018-03-27,2018-04-08,0,1,41.76897485,-87.62962809,1700.0,0,11/12/17,11/12/18,2013,Nissan,Titan,KXKZ403,White,108180,0,Santos,Crowle,M,10/27/82,446-34-6351,5/5/20,IL,1/2/01,739-915-0276 ,scrowle@fasstmail.com,0
1,3,74995.3,2016-02-14,2016-02-26,0,3,41.75826841,-87.61845149,2460.0,0,4/13/15,4/12/16,2009,Chevrolet,Equinox,KSDJ600,Light Brown,63546,1,Meghan,Ronspies,F,11/29/66,878-70-4624,1/11/18,IL,2/20/02,221-485-0870 ,mronspies@gmxx.com,0
2,3,171071.0,2017-03-11,2017-03-18,0,1,41.75032239,-87.64418241,1980.0,0,6/7/16,6/7/17,2009,Mazda,3,KOUQ713,Silver,169308,0,Lula,Balanza,F,11/9/92,524-45-1809,10/17/19,IL,7/20/00,230-930-0817 ,lbalanza@gmxx.com,0
5,1,215849.8,2017-09-10,2017-09-24,1,1,41.88994002,-87.62894827,22850.0,1,10/11/16,10/11/17,2007,Honda,Accord,DVEB281,Med Red,209208,0,Burt,Hinchliffe,M,3/3/70,724-23-4753,11/20/19,IL,10/1/01,745-314-0177 ,bhinchliffe@husshmail.com,0
4,2,76673.1,2018-12-24,2018-12-29,0,1,41.75176155,-87.55304319,1430.0,0,6/14/17,6/14/18,2015,Chevrolet,Tahoe,LXAK995,White,68952,0,Mattie,Pa,F,11/26/46,070-35-4334,11/7/21,IL,3/20/06,728-785-0947 ,mpa@gmxx.com,0
2,3,301696.3,2016-08-11,2016-08-20,1,1,41.89652094,-87.66255876,1210.0,0,10/3/15,10/2/16,2003,Nissan,Frontier,KJDX431,Med. Dark Gray,300612,0,Mauro,Barnet,M,4/9/60,085-53-8266,7/14/18,IL,11/22/17,258-717-0264 ,mbarnet@lightemail.com,0
1,3,248741.5,2018-04-08,2018-04-19,0,1,41.94510868,-87.80927225,2323.0,0,5/2/17,5/2/18,2007,Jeep,Renegade,URUI740,Black,246708,0,Justine,Bachleda,F,6/22/61,700-74-1129,11/13/20,IL,9/8/11,738-544-0640 ,jbachleda@yahoot.com,0
3,1,154152.0,2018-11-08,2018-11-16,1,4,41.88204398,-87.62451104,3358.0,1,10/6/17,10/6/18,2011,Ford,F-150,VJDJ093,Light Brown,144048,0,Charla,Afghani,F,6/23/78,520-55-7062,9/19/19,IL,11/16/06,259-817-0418 ,cafghani@outloop.com,0
